1000000, true, true, 100000, 1915, 19124
1000000, true, true, 0, 5994, 5994
1000000, true, false, 100000, 208, 2054
1000000, true, false, 0, 1016, 1016
1000000, false, true, 100000, 1924, 19220
1000000, false, true, 0, 6107, 6107
1000000, false, false, 100000, 328, 3245
1000000, false, false, 0, 1014, 1014
